Time [s],UART
17.964410384,1
17.964413868,0
17.964416848,1
17.964417848,0
17.964418836,1
17.964420832,0
17.964422816,1
17.964426300,0
17.964427288,1
17.964430276,0
17.964431264,1
17.964433260,0
17.964435244,1
17.964439292,0
17.964442268,1
17.964444264,0
17.964445252,1
17.964446252,0
17.964448236,1
17.964451844,0
17.964457808,1
17.964458808,0
17.964460792,1
17.964489272,0
17.964494236,1
17.964496232,0
17.964498216,1
17.964501704,0
17.964503688,1
17.964506676,0
17.964507664,1
17.964508664,0
17.964510648,1
17.964514136,0
17.964517116,1
17.964518112,0
17.964519104,1
17.964521096,0
17.964523084,1
17.964526568,0
17.964527556,1
17.964528556,0
17.964529544,1
17.964530544,0
17.964531532,1
17.964533528,0
17.964535512,1
17.964539000,0
17.964539988,1
17.964540988,0
17.964542972,1
17.964545960,0
17.964547940,1
17.964551428,0
17.964552412,1
17.964553416,0
17.964554404,1
17.964555404,0
17.964556392,1
17.964558384,0
17.964560368,1
17.964563848,0
17.964564836,1
17.964566828,0
17.964568808,1
17.964570804,0
17.964572784,1
17.964576268,0
17.964579244,1
17.964580240,0
17.964581228,1
17.964583224,0
17.964585204,1
17.964589248,0
17.964592224,1
17.964594216,0
17.964595204,1
17.964596204,0
17.964598184,1
17.964601792,0
17.964607756,1
17.964608756,0
17.964610740,1
17.964639212,0
17.964644180,1
17.964646176,0
17.964648156,1
17.964651644,0
17.964653628,1
17.964656616,0
17.964657608,1
17.964658608,0
17.964660592,1
17.964664076,0
17.964665064,1
17.964667060,0
17.964669044,1
17.964671036,0
17.964673020,1
17.964676508,0
17.964677496,1
17.964678496,0
17.964680476,1
17.964683464,0
17.964685448,1
17.964688932,0
17.964689920,1
17.964690920,0
17.964691908,1
17.964692908,0
17.964693896,1
17.964695892,0
17.964697872,1
17.964701360,0
17.964703340,1
17.964704340,0
17.964706324,1
17.964708316,0
17.964710300,1
17.964713788,0
17.964714776,1
17.964717768,0
17.964718756,1
17.964720752,0
17.964722736,1
17.964726224,0
17.964727212,1
17.964728216,0
17.964730200,1
17.964733188,0
17.964735172,1
17.964739220,0
17.964742200,1
17.964744196,0
17.964745184,1
17.964746184,0
17.964748168,1
17.964751780,0
17.964757740,1
17.964758740,0
17.964760724,1
17.964788256,0
17.964793216,1
17.964795212,0
17.964797192,1
17.964800680,0
17.964802660,1
17.964805648,0
17.964806636,1
17.964807636,0
17.964809616,1
17.964813104,0
17.964815084,1
17.964816084,0
17.964818064,1
17.964820056,0
17.964822040,1
17.964825528,0
17.964829500,1
17.964832488,0
17.964834472,1
17.964837956,0
17.964841932,1
17.964844920,0
17.964846904,1
17.964850388,0
17.964851380,1
17.964852380,0
17.964855356,1
17.964857352,0
17.964859336,1
17.964862820,0
17.964863808,1
17.964864808,0
17.964865796,1
17.964866796,0
17.964867788,1
17.964869780,0
17.964871764,1
17.964875248,0
17.964876236,1
17.964879224,0
17.964880212,1
17.964882208,0
17.964884192,1
17.964888236,0
17.964891216,1
17.964893208,0
17.964894200,1
17.964895200,0
17.964897180,1
17.964900792,0
17.964906752,1
17.964907748,0
17.964909732,1
17.964937276,0
17.964942240,1
17.964944236,0
17.964946220,1
17.964949704,0
17.964951688,1
17.964954680,0
17.964955668,1
17.964956668,0
17.964958652,1
17.964962136,0
17.964964120,1
17.964965120,0
17.964967104,1
17.964969096,0
17.964971080,1
17.964974568,0
17.964978536,1
17.964981524,0
17.964983508,1
17.964986992,0
17.964987980,1
17.964988980,0
17.964991956,1
17.964993952,0
17.964995936,1
17.964999420,0
17.965000408,1
17.965002404,0
17.965004388,1
17.965006384,0
17.965008364,1
17.965011852,0
17.965012840,1
17.965013840,0
17.965016816,1
17.965018812,0
17.965020796,1
17.965024284,0
17.965025272,1
17.965028264,0
17.965029252,1
17.965031248,0
17.965033232,1
17.965037276,0
17.965040252,1
17.965042248,0
17.965043236,1
17.965044236,0
17.965046220,1
17.965049828,0
17.965055792,1
17.965056788,0
17.965058772,1
17.965087244,0
17.965092208,1
17.965094204,0
17.965096184,1
17.965099672,0
17.965101652,1
17.965104644,0
17.965105632,1
17.965106632,0
17.965108616,1
17.965112100,0
17.965114084,1
17.965115084,0
17.965117068,1
17.965119060,0
17.965121044,1
17.965124528,0
17.965126508,1
17.965128504,0
17.965129492,1
17.965131484,0
17.965133468,1
17.965136956,0
17.965139932,1
17.965140932,0
17.965141920,1
17.965143912,0
17.965145896,1
17.965149380,0
17.965152356,1
17.965153356,0
17.965154344,1
17.965156340,0
17.965158324,1
17.965161808,0
17.965162796,1
17.965165784,0
17.965166772,1
17.965168768,0
17.965170748,1
17.965174228,0
17.965179192,1
17.965181184,0
17.965183164,1
17.965187208,0
17.965190184,1
17.965192176,0
17.965193164,1
17.965194164,0
17.965196148,1
17.965199756,0
17.965205716,1
17.965206712,0
17.965208696,1
17.965237148,0
17.965242108,1
17.965244100,0
17.965246080,1
17.965249560,0
17.965251540,1
17.965254524,0
17.965255508,1
17.965256508,0
17.965258488,1
17.965261972,0
17.965263952,1
17.965264948,0
17.965266932,1
17.965268924,0
17.965270908,1
17.965274392,0
17.965276372,1
17.965277372,0
17.965279356,1
17.965281348,0
17.965283328,1
17.965286812,0
17.965288792,1
17.965289792,0
17.965291772,1
17.965293764,0
17.965295748,1
17.965299228,0
17.965303200,1
17.965306188,0
17.965308172,1
17.965311660,0
17.965313640,1
17.965314640,0
17.965316624,1
17.965318620,0
17.965320604,1
17.965324088,0
17.965325080,1
17.965326080,0
17.965327068,1
17.965328068,0
17.965329056,1
17.965331052,0
17.965333032,1
17.965337080,0
17.965340056,1
17.965342052,0
17.965343044,1
17.965344044,0
17.965346028,1
17.965349636,0
17.965355600,1
17.965356596,0
17.965358584,1
17.965386124,0
17.965391088,1
17.965393084,0
17.965395064,1
17.965398552,0
17.965400536,1
17.965403524,0
17.965404512,1
17.965405512,0
17.965407496,1
17.965410984,0
17.965411972,1
17.965412972,0
17.965415952,1
17.965417944,0
17.965419932,1
17.965423416,0
17.965424408,1
17.965425408,0
17.965427392,1
17.965430384,0
17.965432368,1
17.965435856,0
17.965436844,1
17.965437844,0
17.965439828,1
17.965442820,0
17.965444804,1
17.965448292,0
17.965449280,1
17.965452272,0
17.965453260,1
17.965455256,0
17.965457240,1
17.965460724,0
17.965462708,1
17.965463708,0
17.965465692,1
17.965467688,0
17.965469672,1
17.965473156,0
17.965477128,1
17.965480116,0
17.965482100,1
17.965486144,0
17.965489116,1
17.965491112,0
17.965492100,1
17.965493100,0
17.965495084,1
17.965498692,0
17.965504652,1
17.965505652,0
17.965507636,1
17.965535168,0
17.965540132,1
17.965542128,0
17.965544112,1
17.965547596,0
17.965549576,1
17.965552568,0
17.965553556,1
17.965554556,0
17.965556540,1
17.965560028,0
17.965561016,1
17.965562016,0
17.965564992,1
17.965566988,0
17.965568972,1
17.965572460,0
17.965573448,1
17.965574448,0
17.965576432,1
17.965579424,0
17.965581404,1
17.965584892,0
17.965585880,1
17.965586884,0
17.965589860,1
17.965591856,0
17.965593840,1
17.965597324,0
17.965598312,1
17.965599312,0
17.965602292,1
17.965604288,0
17.965606272,1
17.965609756,0
17.965610744,1
17.965612736,0
17.965614720,1
17.965616716,0
17.965618696,1
17.965622184,0
17.965626156,1
17.965629144,0
17.965631128,1
17.965635172,0
17.965638152,1
17.965640148,0
17.965641136,1
17.965642136,0
17.965644120,1
17.965647728,0
17.965653688,1
17.965654688,0
17.965656672,1
17.965685148,0
17.965690116,1
17.965692112,0
17.965694096,1
17.965697584,0
17.965699568,1
17.965702560,0
17.965703548,1
17.965704548,0
17.965706532,1
17.965710020,0
17.965711008,1
17.965712008,0
17.965714984,1
17.965716980,0
17.965718964,1
17.965722448,0
17.965724432,1
17.965726428,0
17.965727416,1
17.965729412,0
17.965731396,1
17.965734884,0
17.965735872,1
17.965736872,0
17.965737860,1
17.965738864,0
17.965739852,1
17.965741848,0
17.965743832,1
17.965747316,0
17.965748304,1
17.965749304,0
17.965751288,1
17.965754276,0
17.965756260,1
17.965759744,0
17.965761728,1
17.965762728,0
17.965764712,1
17.965766708,0
17.965768692,1
17.965772180,0
17.965776152,1
17.965779136,0
17.965781120,1
17.965785160,0
17.965788140,1
17.965790136,0
17.965791124,1
17.965792124,0
17.965794108,1
17.965797720,0
17.965803684,1
17.965804684,0
17.965806668,1
17.965812640,0
17.965813628,1
17.965814628,0
17.965815620,1
17.965818608,0
17.965819596,1
17.965820596,0
17.965821584,1
17.965825192,0
17.965826180,1
17.965827180,0
17.965828164,1
17.965830160,0
17.965834132,1
17.965837740,0
17.965839720,1
17.965840716,0
17.965841708,1
17.965842704,0
17.965846676,1
18.346873680,0
18.346874664,1
18.346876660,0
18.346878636,1
18.346879640,0
18.346880624,1
18.346881628,0
18.346882616,1
18.346886224,0
18.346887212,1
18.346888212,0
18.346889200,1
18.346890200,0
18.346892184,1
18.346894176,0
18.346895164,1
18.346898776,0
18.346900756,1
18.346903744,0
18.346904732,1
18.346906724,0
18.346907712,1
18.346911320,0
18.346914292,1
18.346915292,0
18.346917272,1
18.346919264,0
18.346920252,1
18.346923860,0
18.346924844,1
18.346925844,0
18.346927824,1
18.346928824,0
18.346929812,1
18.346931804,0
18.346932792,1
18.346936396,0
18.346938376,1
18.346941364,0
18.346942352,1
18.346944344,0
18.346945332,1
18.346948940,0
18.346949928,1
18.346952912,0
18.346954892,1
18.346956884,0
18.346957872,1
18.348528876,0
18.348529860,1
18.348530864,0
18.348531848,1
18.348535832,0
18.348537812,1
18.348546084,0
18.348547068,1
18.348548068,0
18.348551040,1
18.348553036,0
18.348555020,1
18.348559560,0
18.348560548,1
18.348561548,0
18.348562536,1
18.348564528,0
18.348568500,1
18.348572108,0
18.348574088,1
18.348575088,0
18.348576076,1
18.348577076,0
18.348581048,1
18.513927516,0
18.513928504,1
18.513931496,0
18.513932480,1
18.513933484,0
18.513934468,1
18.513935472,0
18.513936456,1
18.513940068,0
18.513941056,1
18.513942060,0
18.513946036,1
18.513948032,0
18.513949020,1
18.513952632,0
18.513953620,1
18.513954620,0
18.513956604,1
18.513957604,0
18.513958592,1
18.513960588,0
18.513961576,1
18.513965192,0
18.513968168,1
18.513969168,0
18.513970160,1
18.513973152,0
18.513974140,1
18.513977752,0
18.513980732,1
18.513982728,0
18.513983716,1
18.513984716,0
18.513986704,1
18.513990316,0
18.513996284,1
18.513997284,0
18.513999268,1
19.398095164,0
19.398096148,1
19.398098144,0
19.398100124,1
19.398101124,0
19.398102112,1
19.398103112,0
19.398104100,1
19.398107704,0
19.398108692,1
19.398109692,0
19.398113660,1
19.398115652,0
19.398116640,1
19.398120248,0
19.398121236,1
19.398122236,0
19.398123220,1
19.398125216,0
19.398126200,1
19.398128192,0
19.398129180,1
19.398132792,0
19.398137756,1
19.398140744,0
19.398141732,1
19.398145340,0
19.398148316,1
19.398150308,0
19.398151300,1
19.398153292,0
19.398154280,1
19.398157892,0
19.398158880,1
19.398159880,0
19.398160868,1
19.398161868,0
19.398163852,1
19.398165848,0
19.398166836,1
19.491846912,0
19.491847900,1
19.491848904,0
19.491849888,1
19.491853872,0
19.491855856,1
19.491864320,0
19.491869288,1
19.491871280,0
19.491873264,1
19.491877808,0
19.491880784,1
19.491882780,0
19.491883768,1
19.491884768,0
19.491886752,1
19.491890360,0
19.491896320,1
19.491897316,0
19.491899300,1
20.223207012,0
20.223207996,1
20.223209992,0
20.223213960,1
20.223214960,0
20.223215952,1
20.223219560,0
20.223220548,1
20.223224532,0
20.223225516,1
20.223227512,0
20.223228500,1
20.223232108,0
20.223234092,1
20.223237080,0
20.223238068,1
20.223240064,0
20.223241052,1
20.223244660,0
20.223246640,1
20.223248636,0
20.223249624,1
20.223252616,0
20.223253604,1
20.223257216,0
20.223258204,1
20.223259204,0
20.223260192,1
20.223261192,0
20.223263176,1
20.223265168,0
20.223266156,1
20.223269764,0
20.223271744,1
20.223272744,0
20.223274728,1
20.223277716,0
20.223278704,1
20.223282316,0
20.223285292,1
20.223286288,0
20.223287276,1
20.223290264,0
20.223291248,1
20.223294856,0
20.223297832,1
20.223299824,0
20.223300812,1
20.223301812,0
20.223303796,1
20.223307400,0
20.223313360,1
20.223314356,0
20.223316340,1
20.224102448,0
20.224103432,1
20.224104432,0
20.224105416,1
20.224107412,0
20.224109392,1
20.224110392,0
20.224111380,1
20.224114988,0
20.224115972,1
20.224116972,0
20.224118952,1
20.224119952,0
20.224120940,1
20.224122932,0
20.224123920,1
20.224127528,0
20.224129508,1
20.224132492,0
20.224133480,1
20.224135472,0
20.224136456,1
20.224140064,0
20.224141048,1
20.224142052,0
20.224143036,1
20.224145032,0
20.224147008,1
20.224148008,0
20.224148996,1
20.224152600,0
20.224153584,1
20.224154584,0
20.224155572,1
20.224156572,0
20.224158552,1
20.224160544,0
20.224161528,1
20.224165132,0
20.224166120,1
20.224167120,0
20.224171084,1
20.224173076,0
20.224174060,1
20.224177668,0
20.224179648,1
20.224182632,0
20.224183620,1
20.224185612,0
20.224186596,1
20.224190204,0
20.224191188,1
20.224192188,0
20.224193176,1
20.224195168,0
20.224197144,1
20.224198144,0
20.224199132,1
20.224202736,0
20.224203724,1
20.224204724,0
20.224208692,1
20.224210680,0
20.224211668,1
20.224215272,0
20.224219236,1
20.224223208,0
20.224224196,1
20.224227796,0
20.224228784,1
20.224229780,0
20.224230768,1
20.224234740,0
20.224236720,1
20.224240324,0
20.224241308,1
20.224243300,0
20.224244284,1
20.224246276,0
20.224247260,1
20.224248260,0
20.224249244,1
20.224275048,0
20.224276028,1
20.224277028,0
20.224278012,1
20.224280008,0
20.224280992,1
20.224281988,0
20.224283968,1
20.224287444,0
20.224292400,1
20.224294392,0
20.224296372,1
20.224299852,0
20.224301832,1
20.224304816,0
20.224305800,1
20.224306800,0
20.224308780,1
20.224312256,0
20.224313244,1
20.224314240,0
20.224317212,1
20.224319204,0
20.224321184,1
20.224324660,0
20.224325648,1
20.224328628,0
20.224329616,1
20.224331608,0
20.224333584,1
20.224337064,0
20.224338048,1
20.224341028,0
20.224342016,1
20.224344004,0
20.224345980,1
20.224349456,0
20.224350444,1
20.224351440,0
20.224352428,1
20.224353428,0
20.224354412,1
20.224356408,0
20.224358388,1
20.224361868,0
20.224362856,1
20.224365840,0
20.224366824,1
20.224368816,0
20.224370796,1
20.224374276,0
20.224377248,1
20.224378248,0
20.224379236,1
20.224381224,0
20.224383204,1
20.224387240,0
20.224390212,1
20.224392200,0
20.224393188,1
20.224394184,0
20.224396164,1
20.224422828,0
20.224423812,1
20.224424812,0
20.224425796,1
20.224427788,0
20.224428772,1
20.224429772,0
20.224431752,1
20.224435232,0
20.224440184,1
20.224442176,0
20.224444156,1
20.224447632,0
20.224449612,1
20.224452596,0
20.224453580,1
20.224454580,0
20.224456560,1
20.224460040,0
20.224461024,1
20.224462024,0
20.224464996,1
20.224466984,0
20.224468964,1
20.224472440,0
20.224474420,1
20.224476408,0
20.224477396,1
20.224479388,0
20.224481364,1
20.224484844,0
20.224488808,1
20.224491788,0
20.224493768,1
20.224497248,0
20.224498236,1
20.224501216,0
20.224502200,1
20.224504192,0
20.224506172,1
20.224509648,0
20.224510636,1
20.224511636,0
20.224512620,1
20.224513620,0
20.224514604,1
20.224516596,0
20.224518576,1
20.224522052,0
20.224523040,1
20.224526024,0
20.224527012,1
20.224529004,0
20.224530980,1
20.224535020,0
20.224537988,1
20.224539980,0
20.224540964,1
20.224541964,0
20.224543940,1
20.224570616,0
20.224571600,1
20.224572600,0
20.224573584,1
20.224575576,0
20.224576560,1
20.224577556,0
20.224579532,1
20.224583008,0
20.224587964,1
20.224589956,0
20.224591932,1
20.224595412,0
20.224597388,1
20.224600372,0
20.224601360,1
20.224602356,0
20.224604340,1
20.224607816,0
20.224608804,1
20.224609804,0
20.224612772,1
20.224614760,0
20.224616740,1
20.224620220,0
20.224621204,1
20.224622204,0
20.224623188,1
20.224624188,0
20.224625176,1
20.224627164,0
20.224629144,1
20.224632624,0
20.224636588,1
20.224639576,0
20.224641556,1
20.224645036,0
20.224649992,1
20.224651980,0
20.224653960,1
20.224657436,0
20.224660408,1
20.224661404,0
20.224662392,1
20.224664384,0
20.224666360,1
20.224669840,0
20.224670828,1
20.224672820,0
20.224674796,1
20.224676788,0
20.224678768,1
20.224682804,0
20.224683792,1
20.224684792,0
20.224685776,1
20.224688760,0
20.224689748,1
20.224690748,0
20.224691736,1
20.224695340,0
20.224696324,1
20.224697324,0
20.224698312,1
20.224700300,0
20.224704268,1
20.224707868,0
20.224709852,1
20.224710848,0
20.224711836,1
20.224712836,0
20.224716800,1
20.326187124,0
20.326189104,1
20.326191100,0
20.326194076,1
20.326195076,0
20.326196064,1
20.326199672,0
20.326201652,1
20.326203648,0
20.326206624,1
20.326207624,0
20.326208612,1
20.326212220,0
20.326215196,1
20.326216196,0
20.326217184,1
20.326218184,0
20.326219172,1
20.326220172,0
20.326221160,1
20.326224768,0
20.326227744,1
20.326229736,0
20.326230728,1
20.326231724,0
20.326233708,1
20.326237316,0
20.326243276,1
20.326244272,0
20.326246256,1
20.422553728,0
20.422554716,1
20.422555716,0
20.422556700,1
20.422558696,0
20.422562664,1
20.422566268,0
20.422568252,1
20.422569252,0
20.422570240,1
20.422571236,0
20.422575208,1
20.424416908,0
20.424417888,1
20.424418892,0
20.424419876,1
20.424421868,0
20.424422856,1
20.424424852,0
20.424425836,1
20.424429444,0
20.424430428,1
20.424431428,0
20.424432416,1
20.424433416,0
20.424435396,1
20.424437388,0
20.424438372,1
20.424441980,0
20.424442968,1
20.424443968,0
20.424447936,1
20.424449928,0
20.424450916,1
20.424454520,0
20.424456504,1
20.424459488,0
20.424460476,1
20.424462472,0
20.424463456,1
20.424467064,0
20.424468052,1
20.424469052,0
20.424470040,1
20.424474020,0
20.424476000,1
20.424501700,0
20.424506656,1
20.424508648,0
20.424510628,1
20.424514112,0
20.424516092,1
20.424519076,0
20.424520060,1
20.424521060,0
20.424523040,1
20.424526520,0
20.424527508,1
20.424529500,0
20.424531476,1
20.424533468,0
20.424535448,1
20.424538932,0
20.424542896,1
20.424545880,0
20.424547860,1
20.424551340,0
20.424556300,1
20.424558292,0
20.424560272,1
20.424563756,0
20.424566732,1
20.424567728,0
20.424568716,1
20.424570708,0
20.424572692,1
20.424576176,0
20.424581136,1
20.424583128,0
20.424585112,1
20.424588596,0
20.424591572,1
20.424592568,0
20.424593556,1
20.424595552,0
20.424597532,1
20.424601576,0
20.424602564,1
20.424603564,0
20.424604548,1
20.424606540,0
20.424610508,1
20.424614120,0
20.424616100,1
20.424617100,0
20.424618088,1
20.424619088,0
20.424623056,1
20.424628904,0
20.424633868,1
20.424634864,0
20.424635852,1
20.424636852,0
20.424637840,1
20.424641452,0
20.424642440,1
20.424643440,0
20.424644428,1
20.424645428,0
20.424648404,1
20.424649404,0
20.424650392,1
20.424654000,0
20.424654988,1
20.424655988,0
20.424660952,1
20.424661948,0
20.424662940,1
20.424666544,0
20.424667532,1
20.424669524,0
20.424670512,1
20.424671512,0
20.424673492,1
20.424674492,0
20.424675480,1
20.424679088,0
20.424681072,1
20.424684060,0
20.424685048,1
20.424686048,0
20.424688028,1
20.424691636,0
20.424696596,1
20.424699580,0
20.424700564,1
20.424704168,0
20.424705156,1
20.424709136,0
20.424710120,1
20.424712112,0
20.424713100,1
20.424716708,0
20.424717692,1
20.424719688,0
20.424721664,1
20.424724652,0
20.424725636,1
20.424729244,0
20.424735196,1
20.424736192,0
20.424738176,1
20.424741776,0
20.424742764,1
20.424744756,0
20.424745744,1
20.424747736,0
20.424748724,1
20.424749720,0
20.424750708,1
20.424888376,0
20.424890352,1
20.424891352,0
20.424893332,1
20.424895324,0
20.424897304,1
20.424901840,0
20.424904812,1
20.424906804,0
20.424907792,1
20.424908792,0
20.424910772,1
20.424914380,0
20.424920332,1
20.424921328,0
20.424923312,1
20.425061164,0
20.425064136,1
20.425065140,0
20.425066124,1
20.425068120,0
20.425070104,1
20.425074648,0
20.425077624,1
20.425079620,0
20.425080608,1
20.425081604,0
20.425083588,1
20.425087196,0
20.425093156,1
20.425094152,0
20.425096136,1
20.425234040,0
20.425235024,1
20.425236028,0
20.425237012,1
20.425238016,0
20.425239000,1
20.425240996,0
20.425242976,1
20.425247516,0
20.425250492,1
20.425252484,0
20.425253472,1
20.425254472,0
20.425256452,1
20.425260064,0
20.425266020,1
20.425267016,0
20.425269000,1
20.425406952,0
20.425407936,1
20.425409936,0
20.425411916,1
20.425413912,0
20.425415892,1
20.425420436,0
20.425423412,1
20.425425408,0
20.425426396,1
20.425427396,0
20.425429376,1
20.425432984,0
20.425438944,1
20.425439940,0
20.425441924,1
20.425579852,0
20.425581832,1
20.425583832,0
20.425584816,1
20.425586816,0
20.425588796,1
20.425593336,0
20.425596312,1
20.425598308,0
20.425599296,1
20.425600296,0
20.425602276,1
20.425605888,0
20.425611848,1
20.425612848,0
20.425614832,1
20.425753168,0
20.425755144,1
20.425757136,0
20.425758120,1
20.425760116,0
20.425762092,1
20.425765572,0
20.425766560,1
20.425767560,0
20.425769540,1
20.425772524,0
20.425774504,1
20.425779044,0
20.425782016,1
20.425784004,0
20.425784992,1
20.425785992,0
20.425787972,1
20.425791580,0
20.425797532,1
20.425798532,0
20.425800516,1
20.425938780,0
20.425940756,1
20.425941760,0
20.425943736,1
20.425945728,0
20.425947708,1
20.425951188,0
20.425952176,1
20.425953176,0
20.425955156,1
20.425958140,0
20.425960124,1
20.425964656,0
20.425967632,1
20.425969620,0
20.425970608,1
20.425971608,0
20.425973588,1
20.425977192,0
20.425983144,1
20.425984140,0
20.425986124,1
20.426124376,0
20.426125360,1
20.426126364,0
20.426129336,1
20.426131332,0
20.426133312,1
20.426136796,0
20.426140760,1
20.426143748,0
20.426145728,1
20.426150264,0
20.426153240,1
20.426155232,0
20.426156220,1
20.426157220,0
20.426159200,1
20.426162808,0
20.426168764,1
20.426169764,0
20.426171748,1
20.426310072,0
20.426313048,1
20.426314048,0
20.426315032,1
20.426317028,0
20.426319008,1
20.426322488,0
20.426323472,1
20.426325464,0
20.426327444,1
20.426329436,0
20.426331416,1
20.426335956,0
20.426338928,1
20.426340920,0
20.426341904,1
20.426342904,0
20.426344884,1
20.426348488,0
20.426354444,1
20.426355444,0
20.426357428,1
20.426495732,0
20.426496720,1
20.426497724,0
20.426498708,1
20.426499708,0
20.426500696,1
20.426502692,0
20.426504672,1
20.426508156,0
20.426509140,1
20.426510144,0
20.426513116,1
20.426515112,0
20.426517092,1
20.426521636,0
20.426524608,1
20.426526600,0
20.426527588,1
20.426528588,0
20.426530568,1
20.426534176,0
20.426540132,1
20.426541132,0
20.426543116,1
20.426549204,0
20.426550192,1
20.426551192,0
20.426552180,1
20.426555164,0
20.426556152,1
20.426557152,0
20.426558140,1
20.426561748,0
20.426562736,1
20.426563736,0
20.426564724,1
20.426566716,0
20.426570684,1
20.426574292,0
20.426576272,1
20.426577272,0
20.426578260,1
20.426579256,0
20.426583228,1
20.426589132,0
20.426594096,1
20.426595092,0
20.426596084,1
20.426597084,0
20.426598072,1
20.426601676,0
20.426602664,1
20.426603664,0
20.426604648,1
20.426605648,0
20.426608624,1
20.426609624,0
20.426610612,1
20.426614220,0
20.426615208,1
20.426616208,0
20.426621172,1
20.426622172,0
20.426623160,1
20.426626768,0
20.426627756,1
20.426629748,0
20.426630736,1
20.426631736,0
20.426633716,1
20.426634716,0
20.426635704,1
20.426639312,0
20.426641296,1
20.426644284,0
20.426645272,1
20.426646272,0
20.426648256,1
20.426651864,0
20.426653848,1
20.426655840,0
20.426656828,1
20.426659820,0
20.426660804,1
20.426664416,0
20.426665404,1
20.426666404,0
20.426670376,1
20.426672372,0
20.426673360,1
20.426676968,0
20.426679944,1
20.426681936,0
20.426682924,1
20.426684916,0
20.426685904,1
20.426689516,0
20.426695476,1
20.426696472,0
20.426698452,1
20.426702060,0
20.426703048,1
20.426705040,0
20.426706028,1
20.426708020,0
20.426709008,1
20.426710008,0
20.426710996,1
20.426739380,0
20.426744336,1
20.426746332,0
20.426748312,1
20.426751792,0
20.426753772,1
20.426756760,0
20.426757748,1
20.426758748,0
20.426760728,1
20.426764212,0
20.426765196,1
20.426766196,0
20.426768176,1
20.426771164,0
20.426773144,1
20.426776628,0
20.426778608,1
20.426779608,0
20.426781588,1
20.426783584,0
20.426785564,1
20.426789052,0
20.426790036,1
20.426791036,0
20.426794012,1
20.426796004,0
20.426797988,1
20.426801468,0
20.426802456,1
20.426803456,0
20.426806432,1
20.426808424,0
20.426810408,1
20.426813888,0
20.426815872,1
20.426816868,0
20.426818848,1
20.426820840,0
20.426822824,1
20.426826304,0
20.426829276,1
20.426830272,0
20.426831260,1
20.426833252,0
20.426835232,1
20.426839276,0
20.426842252,1
20.426844244,0
20.426845232,1
20.426846232,0
20.426848216,1
20.426851820,0
20.426857776,1
20.426858772,0
20.426860756,1
20.426889204,0
20.426894164,1
20.426896156,0
20.426898140,1
20.426901624,0
20.426903604,1
20.426906592,0
20.426907580,1
20.426908576,0
20.426910560,1
20.426914040,0
20.426917016,1
20.426918012,0
20.426919000,1
20.426920996,0
20.426922976,1
20.426926460,0
20.426929432,1
20.426930432,0
20.426931424,1
20.426933416,0
20.426935396,1
20.426938880,0
20.426941856,1
20.426942856,0
20.426943844,1
20.426945836,0
20.426947820,1
20.426951304,0
20.426953284,1
20.426955280,0
20.426956268,1
20.426958264,0
20.426960244,1
20.426963732,0
20.426965712,1
20.426967704,0
20.426968692,1
20.426970688,0
20.426972668,1
20.426976152,0
20.426977140,1
20.426980128,0
20.426981116,1
20.426983108,0
20.426985092,1
20.426989136,0
20.426992108,1
20.426994104,0
20.426995092,1
20.426996092,0
20.426998076,1
20.427001688,0
20.427007644,1
20.427008644,0
20.427010624,1
20.427038144,0
20.427043104,1
20.427045100,0
20.427047080,1
20.427050564,0
20.427052544,1
20.427055532,0
20.427056520,1
20.427057516,0
20.427059500,1
20.427062984,0
20.427065956,1
20.427066956,0
20.427067944,1
20.427069936,0
20.427071916,1
20.427075400,0
20.427076388,1
20.427078384,0
20.427080364,1
20.427082360,0
20.427084340,1
20.427087824,0
20.427089808,1
20.427091796,0
20.427092784,1
20.427094776,0
20.427096760,1
20.427100244,0
20.427102224,1
20.427104220,0
20.427105208,1
20.427107200,0
20.427109184,1
20.427112664,0
20.427114648,1
20.427116640,0
20.427117628,1
20.427119624,0
20.427121604,1
20.427125088,0
20.427128060,1
20.427129060,0
20.427130048,1
20.427132040,0
20.427134020,1
20.427138064,0
20.427141036,1
20.427143032,0
20.427144020,1
20.427145020,0
20.427147004,1
20.427150612,0
20.427156568,1
20.427157564,0
20.427159548,1
20.427188000,0
20.427192964,1
20.427194956,0
20.427196940,1
20.427200420,0
20.427202404,1
20.427205388,0
20.427206376,1
20.427207376,0
20.427209356,1
20.427212840,0
20.427215816,1
20.427216812,0
20.427217804,1
20.427219796,0
20.427221776,1
20.427225256,0
20.427227240,1
20.427228236,0
20.427230216,1
20.427232208,0
20.427234188,1
20.427237668,0
20.427239648,1
20.427241636,0
20.427242624,1
20.427244612,0
20.427246588,1
20.427250068,0
20.427252052,1
20.427253048,0
20.427255028,1
20.427257020,0
20.427259004,1
20.427262488,0
20.427267448,1
20.427269440,0
20.427271420,1
20.427274904,0
20.427279868,1
20.427281860,0
20.427283840,1
20.427287884,0
20.427290860,1
20.427292852,0
20.427293840,1
20.427294840,0
20.427296824,1
20.427300432,0
20.427306388,1
20.427307384,0
20.427309368,1
20.427336888,0
20.427341848,1
20.427343840,0
20.427345824,1
20.427349304,0
20.427351284,1
20.427354272,0
20.427355260,1
20.427356256,0
20.427358236,1
20.427361720,0
20.427363704,1
20.427364700,0
20.427366684,1
20.427368672,0
20.427370656,1
20.427374136,0
20.427376120,1
20.427378112,0
20.427379096,1
